"SubNo","TrialNo","Mapping","State","Resp","Acc","Reward","Balance","Condition","RewardedOrNot"
"18",131,"0","1","1","1",0.025,5.975,"test","1"
"18",132,"0","1","1","1",0.025,6,"test","1"
"18",133,"0","0","1","0",0,6,"test","0"
"18",134,"0","1","1","1",0.025,6.025,"test","1"
"18",135,"0","0","0","1",0.025,6.05,"test","1"
"18",136,"0","0","0","1",0.025,6.075,"test","1"
"18",137,"0","0","0","1",0.025,6.1,"test","1"
"18",138,"0","0","0","1",0.025,6.125,"test","1"
"18",139,"0","0","0","1",0.025,6.15,"test","1"
"18",140,"0","1","0","0",0,6.15,"test","0"
"18",141,"0","0","0","1",0.025,6.175,"test","1"
"18",142,"0","0","0","1",0.025,6.2,"test","1"
"18",143,"0","1","0","0",0,6.2,"test","0"
"18",144,"0","1","0","0",0,6.2,"test","0"
"18",145,"0","0","0","1",0.025,6.225,"test","1"
"18",146,"0","0","0","1",0.025,6.25,"test","1"
"18",147,"0","0","0","1",0.025,6.275,"test","1"
"18",148,"0","0","0","1",0.025,6.3,"test","1"
"18",149,"0","0","0","1",0.025,6.325,"test","1"
"18",150,"0","0","0","1",0.025,6.35,"test","1"
"18",151,"0","0","0","1",0.025,6.375,"test","1"
"18",152,"0","1","1","1",0.025,6.4,"test","1"
"18",153,"0","1","1","1",0.025,6.425,"test","1"
"18",154,"0","0","0","1",0.025,6.45,"test","1"
"18",155,"0","1","1","1",0.025,6.475,"test","1"
"18",156,"0","1","0","0",0,6.475,"test","0"
"18",157,"0","1","1","1",0.025,6.5,"test","1"
"18",158,"0","0","0","1",0.025,6.525,"test","1"
"18",159,"0","1","1","1",0.025,6.55,"test","1"
"18",160,"0","0","0","1",0.025,6.575,"test","1"
"18",161,"0","1","0","0",0,6.575,"test","0"
"18",162,"0","1","1","1",0.025,6.6,"test","1"
"18",163,"0","1","1","1",0.025,6.625,"test","1"
"18",164,"0","1","0","0",0,6.625,"test","0"
"18",165,"0","0","1","0",0,6.625,"test","0"
"18",166,"0","1","1","1",0.025,6.65,"test","1"
"18",167,"0","1","1","1",0.025,6.675,"test","1"
"18",168,"0","1","0","0",0,6.675,"test","0"
"18",169,"0","0","0","1",0.025,6.7,"test","1"
"18",170,"0","0","0","1",0.025,6.725,"test","1"
"18",171,"0","0","1","0",0,6.725,"test","0"
"18",172,"0","1","0","0",0,6.725,"test","0"
"18",173,"0","1","0","0",0,6.725,"test","0"
"18",174,"0","1","1","1",0.025,6.75,"test","1"
"18",175,"0","0","0","1",0.025,6.775,"test","1"
"18",176,"0","0","0","1",0.025,6.8,"test","1"
"18",177,"0","1","0","0",0,6.8,"test","0"
"18",178,"0","1","0","0",0,6.8,"test","0"
"18",179,"0","1","1","1",0.025,6.825,"test","1"
"18",180,"0","1","0","0",0,6.825,"test","0"
"18",181,"0","1","1","1",0.025,6.85,"test","1"
"18",182,"0","0","1","0",0,6.85,"test","0"
"18",183,"0","0","1","0",0,6.85,"test","0"
"18",184,"0","1","1","1",0.025,6.875,"test","1"
"18",185,"0","0","0","1",0.025,6.9,"test","1"
"18",186,"0","1","0","0",0,6.9,"test","0"
"18",187,"0","1","0","0",0,6.9,"test","0"
"18",188,"0","0","0","1",0.025,6.925,"test","1"
"18",189,"0","1","0","0",0,6.925,"test","0"
"18",190,"0","1","1","1",0.025,6.95,"test","1"
"18",191,"0","0","0","1",0.025,6.975,"test","1"
"18",192,"0","1","0","0",0,6.975,"test","0"
"18",193,"0","0","0","1",0.025,7,"test","1"
"18",194,"0","0","0","1",0.025,7.025,"test","1"
"18",195,"0","1","0","0",0,7.025,"test","0"
"18",196,"0","0","0","1",0.025,7.05,"test","1"
"18",197,"0","1","0","0",0,7.05,"test","0"
"18",198,"0","0","0","1",0.025,7.075,"test","1"
"18",199,"0","0","1","0",0,7.075,"test","0"
"18",200,"0","0","1","0",0,7.075,"test","0"
"19",1,"0","0","1","0",0,4,"test","0"
"19",2,"0","1","0","0",0,4,"test","0"
"19",3,"0","1","0","0",0,4,"test","0"
"19",4,"0","0","1","0",0,4,"test","0"
"19",5,"0","0","1","0",0,4,"test","0"
"19",6,"0","1","1","1",0.025,4.025,"test","1"
"19",7,"0","0","1","0",0,4.025,"test","0"
"19",8,"0","0","0","1",0.025,4.05,"test","1"
"19",9,"0","0","0","1",0.025,4.075,"test","1"
"19",10,"0","1","1","1",0.025,4.1,"test","1"
"19",11,"0","0","0","1",0.025,4.125,"test","1"
"19",12,"0","0","1","0",0,4.125,"test","0"
"19",13,"0","0","0","1",0.025,4.15,"test","1"
"19",14,"0","1","1","1",0.025,4.175,"test","1"
"19",15,"0","0","1","0",0,4.175,"test","0"
"19",16,"0","1","1","1",0.025,4.2,"test","1"
"19",17,"0","0","0","1",0.025,4.225,"test","1"
"19",18,"0","1","1","1",0.025,4.25,"test","1"
"19",19,"0","0","0","1",0.025,4.275,"test","1"
"19",20,"0","1","1","1",0.025,4.3,"test","1"
"19",21,"0","1","1","1",0.025,4.325,"test","1"
"19",22,"0","1","1","1",0.025,4.35,"test","1"
"19",23,"0","0","0","1",0.025,4.375,"test","1"
"19",24,"0","0","0","1",0.025,4.4,"test","1"
"19",25,"0","0","0","1",0.025,4.425,"test","1"
"19",26,"0","0","0","1",0.025,4.45,"test","1"
"19",27,"0","0","0","1",0.025,4.475,"test","1"
"19",28,"0","0","0","1",0.025,4.5,"test","1"
"19",29,"0","1","1","1",0.025,4.525,"test","1"
"19",30,"0","1","1","1",0.025,4.55,"test","1"
"19",31,"0","0","1","0",0,4.55,"test","0"
"19",32,"0","0","0","1",0.025,4.575,"test","1"
"19",33,"0","1","1","1",0.025,4.6,"test","1"
"19",34,"0","0","1","0",0,4.6,"test","0"
"19",35,"0","1","0","0",0,4.6,"test","0"
"19",36,"0","1","1","1",0.025,4.625,"test","1"
"19",37,"0","1","1","1",0.025,4.65,"test","1"
"19",38,"0","1","1","1",0.025,4.675,"test","1"
"19",39,"0","1","1","1",0.025,4.7,"test","1"
"19",40,"0","0","1","0",0,4.7,"test","0"
"19",41,"0","1","0","0",0,4.7,"test","0"
"19",42,"0","1","1","1",0.025,4.725,"test","1"
"19",43,"0","1","1","1",0.025,4.75,"test","1"
"19",44,"0","1","1","1",0.025,4.775,"test","1"
"19",45,"0","0","0","1",0.025,4.8,"test","1"
"19",46,"0","1","1","1",0.025,4.825,"test","1"
"19",47,"0","1","1","1",0.025,4.85,"test","1"
"19",48,"0","0","0","1",0.025,4.875,"test","1"
"19",49,"0","0","0","1",0.025,4.9,"test","1"
"19",50,"0","0","0","1",0.025,4.925,"test","1"
"19",51,"0","0","0","1",0.025,4.95,"test","1"
"19",52,"0","0","0","1",0.025,4.975,"test","1"
"19",53,"0","0","0","1",0.025,5,"test","1"
"19",54,"0","1","1","1",0.025,5.025,"test","1"
"19",55,"0","0","0","1",0.025,5.05,"test","1"
"19",56,"0","1","1","1",0.025,5.075,"test","1"
"19",57,"0","1","1","1",0.025,5.1,"test","1"
"19",58,"0","1","1","1",0.025,5.125,"test","1"
"19",59,"0","0","1","0",0,5.125,"test","0"
"19",60,"0","1","1","1",0.025,5.15,"test","1"
"19",61,"0","1","0","0",0,5.15,"test","0"
"19",62,"0","1","0","0",0,5.15,"test","0"
"19",63,"0","1","0","0",0,5.15,"test","0"
"19",64,"0","1","0","0",0,5.15,"test","0"
"19",65,"0","1","1","1",0.025,5.175,"test","1"
"19",66,"0","0","0","1",0.025,5.2,"test","1"
"19",67,"0","1","1","1",0.025,5.225,"test","1"
"19",68,"0","0","0","1",0.025,5.25,"test","1"
"19",69,"0","1","1","1",0.025,5.275,"test","1"
"19",70,"0","0","0","1",0.025,5.3,"test","1"
"19",71,"0","1","1","1",0.025,5.325,"test","1"
"19",72,"0","1","1","1",0.025,5.35,"test","1"
"19",73,"0","1","1","1",0.025,5.375,"test","1"
"19",74,"0","0","0","1",0.025,5.4,"test","1"
"19",75,"0","0","0","1",0.025,5.425,"test","1"
"19",76,"0","0","0","1",0.025,5.45,"test","1"
"19",77,"0","1","0","0",0,5.45,"test","0"
"19",78,"0","1","1","1",0.025,5.475,"test","1"
"19",79,"0","0","0","1",0.025,5.5,"test","1"
"19",80,"0","0","0","1",0.025,5.525,"test","1"
"19",81,"0","1","0","0",0,5.525,"test","0"
"19",82,"0","0","0","1",0.025,5.55,"test","1"
"19",83,"0","0","0","1",0.025,5.575,"test","1"
"19",84,"0","1","0","0",0,5.575,"test","0"
"19",85,"0","1","1","1",0.025,5.6,"test","1"
"19",86,"0","1","1","1",0.025,5.625,"test","1"
"19",87,"0","0","0","1",0.025,5.65,"test","1"
"19",88,"0","1","0","0",0,5.65,"test","0"
"19",89,"0","1","1","1",0.025,5.675,"test","1"
"19",90,"0","0","0","1",0.025,5.7,"test","1"
"19",91,"0","1","1","1",0.025,5.725,"test","1"
"19",92,"0","0","0","1",0.025,5.75,"test","1"
"19",93,"0","0","0","1",0.025,5.775,"test","1"
"19",94,"0","0","0","1",0.025,5.8,"test","1"
"19",95,"0","0","0","1",0.025,5.825,"test","1"
"19",96,"0","1","0","0",0,5.825,"test","0"
"19",97,"0","0","0","1",0.025,5.85,"test","1"
"19",98,"0","1","1","1",0.025,5.875,"test","1"
"19",99,"0","0","0","1",0.025,5.9,"test","1"
"19",100,"0","0","0","1",0.025,5.925,"test","1"
"19",101,"1","0","0","1",0.025,5.95,"test","1"
"19",102,"1","1","0","0",0,5.95,"test","0"
"19",103,"1","1","0","0",0,5.95,"test","0"
"19",104,"1","0","0","1",0.025,5.975,"test","1"
"19",105,"1","1","0","0",0,5.975,"test","0"
"19",106,"1","0","0","1",0.025,6,"test","1"
"19",107,"1","1","0","0",0,6,"test","0"
"19",108,"1","1","0","0",0,6,"test","0"
"19",109,"1","0","0","1",0.025,6.025,"test","1"
"19",110,"1","0","1","0",0,6.025,"test","0"
"19",111,"1","0","0","1",0.025,6.05,"test","1"
"19",112,"1","1","0","0",0,6.05,"test","0"
"19",113,"1","1","0","0",0,6.05,"test","0"
"19",114,"1","1","0","0",0,6.05,"test","0"
"19",115,"1","0","1","0",0,6.05,"test","0"
"19",116,"1","1","0","0",0,6.05,"test","0"
"19",117,"1","1","0","0",0,6.05,"test","0"
"19",118,"1","1","0","0",0,6.05,"test","0"
"19",119,"1","1","0","0",0,6.05,"test","0"
"19",120,"1","1","1","1",0.025,6.075,"test","1"
"19",121,"1","0","1","0",0,6.075,"test","0"
"19",122,"1","0","1","0",0,6.075,"test","0"
"19",123,"1","1","0","0",0,6.075,"test","0"
"19",124,"1","0","1","0",0,6.075,"test","0"
"19",125,"1","1","0","0",0,6.075,"test","0"
"19",126,"1","0","1","0",0,6.075,"test","0"
"19",127,"1","0","1","0",0,6.075,"test","0"
"19",128,"1","0","1","0",0,6.075,"test","0"
"19",129,"1","1","1","1",0.025,6.1,"test","1"
"19",130,"1","0","1","0",0,6.1,"test","0"
"19",131,"1","0","1","0",0,6.1,"test","0"
"19",132,"1","0","1","0",0,6.1,"test","0"
"19",133,"1","1","0","0",0,6.1,"test","0"
"19",134,"1","0","0","1",0.025,6.125,"test","1"
"19",135,"1","1","0","0",0,6.125,"test","0"
"19",136,"1","1","0","0",0,6.125,"test","0"
"19",137,"1","0","1","0",0,6.125,"test","0"
"19",138,"1","1","0","0",0,6.125,"test","0"
"19",139,"1","0","1","0",0,6.125,"test","0"
"19",140,"1","1","0","0",0,6.125,"test","0"
"19",141,"1","0","1","0",0,6.125,"test","0"
"19",142,"1","1","0","0",0,6.125,"test","0"
"19",143,"1","1","1","1",0.025,6.15,"test","1"
"19",144,"1","1","0","0",0,6.15,"test","0"
"19",145,"1","0","1","0",0,6.15,"test","0"
"19",146,"1","1","0","0",0,6.15,"test","0"
"19",147,"1","1","0","0",0,6.15,"test","0"
"19",148,"1","0","0","1",0.025,6.175,"test","1"
"19",149,"1","1","0","0",0,6.175,"test","0"
"19",150,"1","1","0","0",0,6.175,"test","0"
"19",151,"1","0","1","0",0,6.175,"test","0"
"19",152,"1","0","0","1",0.025,6.2,"test","1"
"19",153,"1","1","0","0",0,6.2,"test","0"
"19",154,"1","1","0","0",0,6.2,"test","0"
"19",155,"1","1","0","0",0,6.2,"test","0"
"19",156,"1","0","1","0",0,6.2,"test","0"
"19",157,"1","0","0","1",0.025,6.225,"test","1"
"19",158,"1","1","0","0",0,6.225,"test","0"
"19",159,"1","0","1","0",0,6.225,"test","0"
"19",160,"1","0","1","0",0,6.225,"test","0"
"19",161,"1","0","1","0",0,6.225,"test","0"
"19",162,"1","1","0","0",0,6.225,"test","0"
"19",163,"1","0","1","0",0,6.225,"test","0"
"19",164,"1","0","1","0",0,6.225,"test","0"
"19",165,"1","0","0","1",0.025,6.25,"test","1"
"19",166,"1","1","0","0",0,6.25,"test","0"
"19",167,"1","1","0","0",0,6.25,"test","0"
"19",168,"1","0","1","0",0,6.25,"test","0"
"19",169,"1","1","0","0",0,6.25,"test","0"
"19",170,"1","0","1","0",0,6.25,"test","0"
"19",171,"1","1","0","0",0,6.25,"test","0"
"19",172,"1","1","0","0",0,6.25,"test","0"
"19",173,"1","1","0","0",0,6.25,"test","0"
"19",174,"1","0","1","0",0,6.25,"test","0"
"19",175,"1","1","1","1",0.025,6.275,"test","1"
"19",176,"1","1","0","0",0,6.275,"test","0"
"19",177,"1","0","1","0",0,6.275,"test","0"
"19",178,"1","0","1","0",0,6.275,"test","0"
"19",179,"1","0","0","1",0.025,6.3,"test","1"
"19",180,"1","1","1","1",0.025,6.325,"test","1"
"19",181,"1","1","1","1",0.025,6.35,"test","1"
"19",182,"1","0","1","0",0,6.35,"test","0"
"19",183,"1","0","1","0",0,6.35,"test","0"
"19",184,"1","0","1","0",0,6.35,"test","0"
"19",185,"1","0","0","1",0.025,6.375,"test","1"
"19",186,"1","0","0","1",0.025,6.4,"test","1"
"19",187,"1","0","0","1",0.025,6.425,"test","1"
"19",188,"1","0","1","0",0,6.425,"test","0"
"19",189,"1","1","1","1",0.025,6.45,"test","1"
"19",190,"1","0","1","0",0,6.45,"test","0"
"19",191,"1","1","1","1",0.025,6.475,"test","1"
"19",192,"1","1","1","1",0.025,6.5,"test","1"
"19",193,"1","1","1","1",0.025,6.525,"test","1"
"19",194,"1","0","1","0",0,6.525,"test","0"
"19",195,"1","1","1","1",0.025,6.55,"test","1"
"19",196,"1","1","1","1",0.025,6.575,"test","1"
"19",197,"1","0","0","1",0.025,6.6,"test","1"
"19",198,"1","0","1","0",0,6.6,"test","0"
"19",199,"1","1","1","1",0.025,6.625,"test","1"
"19",200,"1","0","1","0",0,6.625,"test","0"
"20",1,"1","0","0","1",0.025,4.025,"test","1"
"20",2,"1","1","1","1",0.025,4.05,"test","1"
"20",3,"1","1","1","1",0.025,4.075,"test","1"
"20",4,"1","1","0","0",0,4.075,"test","0"
"20",5,"1","1","0","0",0,4.075,"test","0"
"20",6,"1","1","0","0",0,4.075,"test","0"
"20",7,"1","0","0","1",0.025,4.1,"test","1"
"20",8,"1","0","0","1",0.025,4.125,"test","1"
"20",9,"1","0","0","1",0.025,4.15,"test","1"
"20",10,"1","0","0","1",0.025,4.175,"test","1"
"20",11,"1","1","0","0",0,4.175,"test","0"
"20",12,"1","1","1","1",0.025,4.2,"test","1"
"20",13,"1","1","0","0",0,4.2,"test","0"
"20",14,"1","1","1","1",0.025,4.225,"test","1"
"20",15,"1","0","0","1",0.025,4.25,"test","1"
"20",16,"1","1","0","0",0,4.25,"test","0"
"20",17,"1","0","0","1",0.025,4.275,"test","1"
"20",18,"1","1","0","0",0,4.275,"test","0"
"20",19,"1","0","0","1",0.025,4.3,"test","1"
"20",20,"1","0","0","1",0.025,4.325,"test","1"
"20",21,"1","1","0","0",0,4.325,"test","0"
"20",22,"1","1","1","1",0.025,4.35,"test","1"
"20",23,"1","0","0","1",0.025,4.375,"test","1"
"20",24,"1","1","1","1",0.025,4.4,"test","1"
"20",25,"1","0","0","1",0.025,4.425,"test","1"
"20",26,"1","0","0","1",0.025,4.45,"test","1"
"20",27,"1","1","1","1",0.025,4.475,"test","1"
"20",28,"1","0","0","1",0.025,4.5,"test","1"
"20",29,"1","1","1","1",0.025,4.525,"test","1"
"20",30,"1","0","0","1",0.025,4.55,"test","1"
"20",31,"1","1","1","1",0.025,4.575,"test","1"
"20",32,"1","1","0","0",0,4.575,"test","0"
"20",33,"1","1","1","1",0.025,4.6,"test","1"
"20",34,"1","1","1","1",0.025,4.625,"test","1"
"20",35,"1","0","0","1",0.025,4.65,"test","1"
"20",36,"1","1","1","1",0.025,4.675,"test","1"
"20",37,"1","0","0","1",0.025,4.7,"test","1"
"20",38,"1","1","1","1",0.025,4.725,"test","1"
"20",39,"1","0","0","1",0.025,4.75,"test","1"
"20",40,"1","0","0","1",0.025,4.775,"test","1"
"20",41,"1","1","1","1",0.025,4.8,"test","1"
"20",42,"1","1","1","1",0.025,4.825,"test","1"
"20",43,"1","1","1","1",0.025,4.85,"test","1"
"20",44,"1","0","0","1",0.025,4.875,"test","1"
"20",45,"1","1","0","0",0,4.875,"test","0"
"20",46,"1","1","1","1",0.025,4.9,"test","1"
"20",47,"1","0","0","1",0.025,4.925,"test","1"
"20",48,"1","0","0","1",0.025,4.95,"test","1"
"20",49,"1","0","1","0",0,4.95,"test","0"
"20",50,"1","1","1","1",0.025,4.975,"test","1"
"20",51,"1","0","0","1",0.025,5,"test","1"
"20",52,"1","0","0","1",0.025,5.025,"test","1"
"20",53,"1","1","1","1",0.025,5.05,"test","1"
"20",54,"1","0","0","1",0.025,5.075,"test","1"
"20",55,"1","0","0","1",0.025,5.1,"test","1"
"20",56,"1","0","0","1",0.025,5.125,"test","1"
"20",57,"1","0","0","1",0.025,5.15,"test","1"
"20",58,"1","0","0","1",0.025,5.175,"test","1"
"20",59,"1","0","0","1",0.025,5.2,"test","1"
"20",60,"1","0","0","1",0.025,5.225,"test","1"
"20",61,"1","0","0","1",0.025,5.25,"test","1"
"20",62,"1","0","0","1",0.025,5.275,"test","1"
"20",63,"1","0","0","1",0.025,5.3,"test","1"
"20",64,"1","1","1","1",0.025,5.325,"test","1"
"20",65,"1","1","1","1",0.025,5.35,"test","1"
"20",66,"1","1","1","1",0.025,5.375,"test","1"
"20",67,"1","0","0","1",0.025,5.4,"test","1"
"20",68,"1","0","1","0",0,5.4,"test","0"
"20",69,"1","0","0","1",0.025,5.425,"test","1"
"20",70,"1","0","0","1",0.025,5.45,"test","1"
"20",71,"1","1","0","0",0,5.45,"test","0"
"20",72,"1","0","0","1",0.025,5.475,"test","1"
"20",73,"1","0","0","1",0.025,5.5,"test","1"
"20",74,"1","0","0","1",0.025,5.525,"test","1"
"20",75,"1","1","1","1",0.025,5.55,"test","1"
"20",76,"1","1","1","1",0.025,5.575,"test","1"
"20",77,"1","1","1","1",0.025,5.6,"test","1"
"20",78,"1","1","0","0",0,5.6,"test","0"
"20",79,"1","0","1","0",0,5.6,"test","0"
"20",80,"1","1","1","1",0.025,5.625,"test","1"
"20",81,"1","1","1","1",0.025,5.65,"test","1"
"20",82,"1","0","0","1",0.025,5.675,"test","1"
"20",83,"1","1","1","1",0.025,5.7,"test","1"
"20",84,"1","0","0","1",0.025,5.725,"test","1"
"20",85,"1","1","0","0",0,5.725,"test","0"
"20",86,"1","0","1","0",0,5.725,"test","0"
"20",87,"1","0","0","1",0.025,5.75,"test","1"
"20",88,"1","1","1","1",0.025,5.775,"test","1"
"20",89,"1","1","1","1",0.025,5.8,"test","1"
"20",90,"1","1","0","0",0,5.8,"test","0"
"20",91,"1","0","1","0",0,5.8,"test","0"
"20",92,"1","1","1","1",0.025,5.825,"test","1"
"20",93,"1","0","0","1",0.025,5.85,"test","1"
"20",94,"1","0","0","1",0.025,5.875,"test","1"
"20",95,"1","1","1","1",0.025,5.9,"test","1"
"20",96,"1","1","0","0",0,5.9,"test","0"
"20",97,"1","1","1","1",0.025,5.925,"test","1"
"20",98,"1","0","0","1",0.025,5.95,"test","1"
"20",99,"1","1","1","1",0.025,5.975,"test","1"
"20",100,"1","1","0","0",0,5.975,"test","0"
"20",101,"0","0","1","0",0,5.975,"test","0"
"20",102,"0","0","1","0",0,5.975,"test","0"
"20",103,"0","1","0","0",0,5.975,"test","0"
"20",104,"0","1","0","0",0,5.975,"test","0"
"20",105,"0","1","1","1",0.025,6,"test","1"
"20",106,"0","1","0","0",0,6,"test","0"
"20",107,"0","0","1","0",0,6,"test","0"
"20",108,"0","0","1","0",0,6,"test","0"
"20",109,"0","0","0","1",0.025,6.025,"test","1"
"20",110,"0","1","0","0",0,6.025,"test","0"
"20",111,"0","0","1","0",0,6.025,"test","0"
"20",112,"0","1","0","0",0,6.025,"test","0"
"20",113,"0","1","1","1",0.025,6.05,"test","1"
"20",114,"0","1","1","1",0.025,6.075,"test","1"
"20",115,"0","1","0","0",0,6.075,"test","0"
"20",116,"0","0","1","0",0,6.075,"test","0"
"20",117,"0","0","1","0",0,6.075,"test","0"
"20",118,"0","0","0","1",0.025,6.1,"test","1"
"20",119,"0","1","1","1",0.025,6.125,"test","1"
"20",120,"0","0","1","0",0,6.125,"test","0"
"20",121,"0","1","0","0",0,6.125,"test","0"
"20",122,"0","1","1","1",0.025,6.15,"test","1"
"20",123,"0","0","1","0",0,6.15,"test","0"
"20",124,"0","0","0","1",0.025,6.175,"test","1"
"20",125,"0","1","0","0",0,6.175,"test","0"
"20",126,"0","0","0","1",0.025,6.2,"test","1"
"20",127,"0","1","1","1",0.025,6.225,"test","1"
"20",128,"0","1","0","0",0,6.225,"test","0"
"20",129,"0","0","0","1",0.025,6.25,"test","1"
"20",130,"0","1","0","0",0,6.25,"test","0"
"20",131,"0","1","1","1",0.025,6.275,"test","1"
"20",132,"0","1","1","1",0.025,6.3,"test","1"
"20",133,"0","0","1","0",0,6.3,"test","0"
"20",134,"0","0","0","1",0.025,6.325,"test","1"
"20",135,"0","0","0","1",0.025,6.35,"test","1"
"20",136,"0","1","0","0",0,6.35,"test","0"
"20",137,"0","0","0","1",0.025,6.375,"test","1"
"20",138,"0","0","0","1",0.025,6.4,"test","1"
"20",139,"0","1","1","1",0.025,6.425,"test","1"
"20",140,"0","0","0","1",0.025,6.45,"test","1"
"20",141,"0","1","1","1",0.025,6.475,"test","1"
"20",142,"0","0","0","1",0.025,6.5,"test","1"
"20",143,"0","0","0","1",0.025,6.525,"test","1"
"20",144,"0","0","0","1",0.025,6.55,"test","1"
"20",145,"0","1","0","0",0,6.55,"test","0"
"20",146,"0","0","1","0",0,6.55,"test","0"
"20",147,"0","1","1","1",0.025,6.575,"test","1"
"20",148,"0","0","0","1",0.025,6.6,"test","1"
"20",149,"0","0","0","1",0.025,6.625,"test","1"
"20",150,"0","0","0","1",0.025,6.65,"test","1"
"20",151,"0","1","1","1",0.025,6.675,"test","1"
"20",152,"0","1","0","0",0,6.675,"test","0"
"20",153,"0","1","1","1",0.025,6.7,"test","1"
"20",154,"0","1","1","1",0.025,6.725,"test","1"
"20",155,"0","1","1","1",0.025,6.75,"test","1"
"20",156,"0","0","0","1",0.025,6.775,"test","1"
"20",157,"0","0","0","1",0.025,6.8,"test","1"
"20",158,"0","0","0","1",0.025,6.825,"test","1"
"20",159,"0","1","0","0",0,6.825,"test","0"
"20",160,"0","1","1","1",0.025,6.85,"test","1"
"20",161,"0","1","1","1",0.025,6.875,"test","1"
"20",162,"0","0","0","1",0.025,6.9,"test","1"
"20",163,"0","1","1","1",0.025,6.925,"test","1"
"20",164,"0","0","0","1",0.025,6.95,"test","1"
"20",165,"0","1","1","1",0.025,6.975,"test","1"
"20",166,"0","1","0","0",0,6.975,"test","0"
"20",167,"0","0","1","0",0,6.975,"test","0"
"20",168,"0","1","0","0",0,6.975,"test","0"
"20",169,"0","0","1","0",0,6.975,"test","0"
"20",170,"0","0","0","1",0.025,7,"test","1"
"20",171,"0","1","1","1",0.025,7.025,"test","1"
"20",172,"0","0","0","1",0.025,7.05,"test","1"
"20",173,"0","1","1","1",0.025,7.075,"test","1"
"20",174,"0","1","1","1",0.025,7.1,"test","1"
"20",175,"0","1","1","1",0.025,7.125,"test","1"
"20",176,"0","1","0","0",0,7.125,"test","0"
"20",177,"0","1","0","0",0,7.125,"test","0"
"20",178,"0","0","0","1",0.025,7.15,"test","1"
"20",179,"0","0","0","1",0.025,7.175,"test","1"
"20",180,"0","0","0","1",0.025,7.2,"test","1"
"20",181,"0","1","1","1",0.025,7.225,"test","1"
"20",182,"0","0","0","1",0.025,7.25,"test","1"
"20",183,"0","0","0","1",0.025,7.275,"test","1"
"20",184,"0","0","0","1",0.025,7.3,"test","1"
"20",185,"0","1","0","0",0,7.3,"test","0"
"20",186,"0","0","1","0",0,7.3,"test","0"
"20",187,"0","1","0","0",0,7.3,"test","0"
"20",188,"0","1","1","1",0.025,7.325,"test","1"
"20",189,"0","1","0","0",0,7.325,"test","0"
"20",190,"0","1","1","1",0.025,7.35,"test","1"
"20",191,"0","0","0","1",0.025,7.375,"test","1"
"20",192,"0","1","0","0",0,7.375,"test","0"
"20",193,"0","0","0","1",0.025,7.4,"test","1"
"20",194,"0","0","0","1",0.025,7.425,"test","1"
"20",195,"0","0","0","1",0.025,7.45,"test","1"
"20",196,"0","1","1","1",0.025,7.475,"test","1"
"20",197,"0","0","0","1",0.025,7.5,"test","1"
"20",198,"0","0","0","1",0.025,7.525,"test","1"
"20",199,"0","0","0","1",0.025,7.55,"test","1"
"20",200,"0","1","1","1",0.025,7.575,"test","1"
"21",1,"1","1","0","0",0,4,"test","0"
"21",2,"1","0","1","0",0,4,"test","0"
"21",3,"1","0","1","0",0,4,"test","0"
"21",4,"1","0","1","0",0,4,"test","0"
"21",5,"1","0","0","1",0.025,4.025,"test","1"
"21",6,"1","1","1","1",0.025,4.05,"test","1"
"21",7,"1","1","0","0",0,4.05,"test","0"
"21",8,"1","1","0","0",0,4.05,"test","0"
"21",9,"1","0","1","0",0,4.05,"test","0"
"21",10,"1","1","1","1",0.025,4.075,"test","1"
"21",11,"1","1","1","1",0.025,4.1,"test","1"
"21",12,"1","1","0","0",0,4.1,"test","0"
"21",13,"1","0","1","0",0,4.1,"test","0"
"21",14,"1","1","1","1",0.025,4.125,"test","1"
"21",15,"1","1","0","0",0,4.125,"test","0"
"21",16,"1","0","0","1",0.025,4.15,"test","1"
"21",17,"1","0","0","1",0.025,4.175,"test","1"
"21",18,"1","0","0","1",0.025,4.2,"test","1"
"21",19,"1","1","1","1",0.025,4.225,"test","1"
"21",20,"1","1","0","0",0,4.225,"test","0"
"21",21,"1","1","0","0",0,4.225,"test","0"
"21",22,"1","0","0","1",0.025,4.25,"test","1"
"21",23,"1","1","1","1",0.025,4.275,"test","1"
"21",24,"1","0","0","1",0.025,4.3,"test","1"
"21",25,"1","1","1","1",0.025,4.325,"test","1"
"21",26,"1","1","1","1",0.025,4.35,"test","1"
"21",27,"1","0","0","1",0.025,4.375,"test","1"
"21",28,"1","1","1","1",0.025,4.4,"test","1"
"21",29,"1","0","0","1",0.025,4.425,"test","1"
"21",30,"1","1","1","1",0.025,4.45,"test","1"
"21",31,"1","1","0","0",0,4.45,"test","0"
"21",32,"1","0","0","1",0.025,4.475,"test","1"
"21",33,"1","1","1","1",0.025,4.5,"test","1"
"21",34,"1","0","0","1",0.025,4.525,"test","1"
"21",35,"1","1","0","0",0,4.525,"test","0"
"21",36,"1","0","0","1",0.025,4.55,"test","1"
"21",37,"1","1","1","1",0.025,4.575,"test","1"
"21",38,"1","0","0","1",0.025,4.6,"test","1"
"21",39,"1","0","0","1",0.025,4.625,"test","1"
"21",40,"1","0","0","1",0.025,4.65,"test","1"
"21",41,"1","0","1","0",0,4.65,"test","0"
"21",42,"1","0","1","0",0,4.65,"test","0"
"21",43,"1","0","1","0",0,4.65,"test","0"
